Entry;name;Number
1257;Keldric Boucher;6
1258;Black Ravager Mastiff;3
1259;Gobbler;3
1260;Great Father Arctikus;1
1261;Veron Amberstill;11
1262;White Ram;5
1263;Yarlyn Amberstill;11
1265;Rudra Amberstill;1
1266;Tundra MacGrann;1
1267;Ragnar Thunderbrew;5
1268;Ozzie Togglevolt;1
1269;Razzle Sprysprocket;1
1270;Fetid Corpse;5
1271;Old Icebeard;1
1273;Grawn Thromwyn;1
1274;Senator Barin Redstone;1
1275;Kyra Boucher;5
1276;Mountaineer Brokk;5
1277;Mountaineer Ganin;5
1278;Mountaineer Stenn;5
1279;Mountaineer Flint;5
1280;Mountaineer Droken;5
1281;Mountaineer Zaren;5
1282;Mountaineer Veek;5
1283;Mountaineer Kalmir;8
1284;Archbishop Benedictus;1
1285;Thurman Mullby;5
1286;Edna Mullby;10
1287;Marda Weller;5
1288;[UNUSED] Hevram Bristol;14
1289;Gunther Weller;5
1290;[UNUSED] Winston Bagley;11
1291;Carla Granger;5
1292;Maris Granger;6
1293;[UNUSED] Gerard Granger;1
1294;Aldric Moore;5
1295;Lara Moore;5
1296;Felder Stover;13
1297;Lina Stover;5
1298;Frederick Stover;5
1299;Lisbeth Schneider;5
1300;Lawrence Schneider;6
1301;Julia Gallina;5
1302;Bernard Gump;5
1303;Felicia Gump;6
1304;Darian Singh;5
1305;Jarel Moor;5
1306;[UNUSED] Melechan Damodred;11
1307;Charys Yserian;3
1308;Owen Vaughn;5
1309;Wynne Larson;5
1310;Evan Larson;5
1311;Joachim Brenlow;5
1312;Ardwyn Cailen;5
1313;Maria Lumere;6
1314;Duncan Cullen;5
1315;Allan Hafgan;5
1316;Adair Gilroy;1
1317;Lucan Cordell;6
1318;Jessara Cordell;6
1319;Bryan Cross;5
1320;Seoman Griffith;5
1321;Alyssa Griffith;5
1322;Maxton Strang;10
1323;Osric Strang;2
1324;Heinrich Stone;5
1325;Jasper Fel;5
1326;Sloan McCoy;6
1327;Reese Langston;5
1328;Elly Langston;21
1329;Mountaineer Naarh;8
1330;Mountaineer Tyraw;8
1331;Mountaineer Luxst;8
1332;Mountaineer Morran;8
1333;Gerik Koen;5
1334;Mountaineer Hammerfall;8
1335;Mountaineer Yuttha;8
1336;Mountaineer Zwarn;8
1337;Mountaineer Gwarth;8
1338;Mountaineer Dalk;8
1339;Mayda Thane;5
1340;Mountaineer Kadrell;1
1341;Wilhelm Strang;5
1342;Mountaineer Rockgar;3
1343;Mountaineer Stormpike;1
1344;Prospector Ironband;1
1345;Magmar Fellhew;2
1346;Georgio Bolero;6
1347;Alexandra Bolero;6
1348;Gregory Ardus;5
1349;Agustus Moulaine;5
1350;Theresa Moulaine;5
1351;Brother Cassius;5
1352;Fluffy;1
1353;Sarltooth;7
1354;Apprentice Soren;1
1355;Cook Ghilm;6
1356;Prospector Stormpike;1
1358;Miner Grothor;1
1360;Miner Grumnal;1
1361;[UNUSED] Kern the Enforcer;3
1362;Gothor Brumn;2
1364;Balgaras the Foul;5
1365;Goli Krumn;20
1366;Adam;1
1367;Billy;1
1368;Justin;1
1370;Brandon;1
1371;Roman;1
1373;Jarven Thunderbrew;2
1374;Rejold Barleybrew;1
1375;Marleth Barleybrew;2
1376;Beldin Steelgrill;1
1377;Pilot Stonegear;1
1378;Pilot Bellowfiz;1
1379;Miran;1
1380;Saean;1
1381;Krakk;10
1382;Mudduk;10
1383;Snarl;6
1384;Z'tark;6
1385;Brawn;10
1386;Rogvar;10
1387;Thysta;10
1388;Vagash;1
1392;Xon;3
1393;Berserk Trogg;2
1395;Ol' Beasley;1
1397;Frostmane Seer;1
1398;Boss Galgosh;2
1399;Magosh;2
1400;Wetlands Crocolisk;3
1401;Test Squirrel;1
1402;Topper McNabb;1
1403;Mogwah;1
1404;Kragg;10
1405;Morris Lawry;1
1406;Ghok;1
1407;Sranda;10
1408;Thragg;1
1409;Moorah Stormhoof;1
1410;Loranna Dawnfyre UNUSED (Reuse me);14
1411;Ian Strom;10
1412;Squirrel;1
1413;Janey Anship;6
1414;Lisan Pierce;6
1415;Suzanne;6
1416;Grimand Elmore;1
1417;Young Wetlands Crocolisk;3
1418;Bluegill Raider;5
1419;Fizzles;3
1420;Toad;1
1421;Private Merle;10
1422;Corporal Sethman;11
1423;Stormwind Guard;3
1424;Master Digger;2
1425;Grizlak;2
1426;Riverpaw Miner;2
1427;Harlan Bagley;1
1428;Rema Schneider;1
1429;Thurman Schneider;1
1430;Tomas;6
1431;Suzetta Gallina;1
1432;Renato Gallina;1
1433;Corbett Schneider;5
1434;Menethil Sentry;10
1435;Zardeth of the Black Claw;3
1436;Watcher Cutford;6
1437;Thomas Booker;6
1439;Lord Baurles K. Wishock;3
1440;Milton Sheaf;2
1441;Brak Durnad;3
1442;Helgrum the Swift;10
1443;Fel'zerul;12
1444;Brother Kristoff;2
1445;Jesse Halloran;3
1446;Regina Halloran;3
1447;Gimlok Rumdnul;3
1448;Neal Allen;6
1449;Witch Doctor Unbagwa;11
1450;Brahnmar;3
1451;Camerick Jongleur;13
1452;Gruham Rumdnul;3
1453;Dewin Shimmerdawn;6
1454;Jennabink Powerseam;6
1455;[UNUSED] Grummar Thunk;1
1456;Kersok Prond;6
1457;Samor Festivus;3
1458;Telurinon Moonshadow;6
1459;Naela Trance;3
1460;Unger Statforth;11
1461;Murndan Derth;3
1462;Edwina Monzor;3
1463;Falkan Armonis;3
1464;Innkeeper Helbrek;10
1465;Drac Roughcut;6
1466;Gretta Finespindle;6
1467;[UNUSED] [PH] Brawl Thunderpunch;2
1468;Kargh Steelspine;2
1469;Vrok Blunderblast;2
1470;Ghak Healtouch;11
1471;Jannos Ironwill;6
1472;Morgg Stormshot;12
1473;Kali Healtouch;6
1474;Rann Flamespinner;6
1475;Menethil Guard;11
1476;Hargin Mundar;6
1477;Christoph Faral;5
1478;Aedis Brom;5
1479;Timothy Clark;3
1480;Caitlin Grassman;3
1481;Bart Tidewater;8
1482;Andrea Halloran;3
1483;Murphy West;6
1484;Derina Rumdnul;3
1485;[UNUSED] Bazaar Merchant TEST;14
1487;Splinter Fist Enslaver;5
1488;Zanzil Zombie;11
1489;Zanzil Hunter;11
1490;Zanzil Witch Doctor;11
1491;Zanzil Naga;11
1492;Gorlash;11
1493;Mok'rash;12
1494;Negolash;12
1495;Deathguard Linnea;1
1496;Deathguard Dillinger;1
1497;Gunther Arcanus;1
1498;Bethor Iceshard;1
1499;Magistrate Sevren;1
1500;Coleman Farthing;1
1501;Mindless Zombie;1
1502;Wretched Zombie;1
1504;Young Night Web Spider;1
1505;Night Web Spider;1
1506;Scarlet Convert;1
1507;Scarlet Initiate;1
1508;Young Scavenger;1
1509;Ragged Scavenger;1
1511;Enraged Silverback Gorilla;10
1512;Duskbat;1
1513;Mangy Duskbat;1
1514;Mokk the Savage;11
1515;Executor Zygand;1
1516;Konda;11
1518;Apothecary Johaan;1
1519;Deathguard Simmer;1
1520;Rattlecage Soldier;1
1521;Gretchen Dedmar;6
1522;Darkeye Bonecaster;1
1523;Cracked Skull Soldier;1
1525;Rotting Dead;1
1526;Ravaged Corpse;1
1527;Hungering Dead;1
1528;Shambling Horror;1
1529;Bleeding Horror;1
1530;Rotting Ancestor;1
1531;Lost Soul;1
1532;Wandering Spirit;1
1533;Tormented Spirit;1
1534;Wailing Ancestor;1
1535;Scarlet Warrior;1
1536;Scarlet Missionary;1
1537;Scarlet Zealot;1
1538;Scarlet Friar;1
1539;Scarlet Neophyte;1
1540;Scarlet Vanguard;1
1541;Vile Fin Murloc;1
1543;Vile Fin Puddlejumper;1
1544;Vile Fin Minor Oracle;1
1545;Vile Fin Muckdweller;1
1546;[UNUSED] Kegnar Thraln;10
1547;Decrepit Darkhound;1
1548;Cursed Darkhound;1
1549;Ravenous Darkhound;1
1550;Thrashtail Basilisk;10
1551;Ironjaw Basilisk;11
1552;Scale Belly;11
1553;Greater Duskbat;1
1554;Vampiric Duskbat;1
1555;Vicious Night Web Spider;1
1557;Elder Mistvale Gorilla;10
1558;Silverback Patriarch;10
1559;King Mukla;11
1560;Yvette Farthing;1
1561;Bloodsail Raider;10
1562;Bloodsail Mage;10
1563;Bloodsail Swashbuckler;10
1564;Bloodsail Warlock;10
1565;Bloodsail Sea Dog;11
1567;[UNUSED] Anson Phelps;6
1568;Undertaker Mordo;1
1569;Shadow Priest Sarvis;1
1570;Executor Arren;1
1571;Shellei Brondir;3
1572;Thorgrum Borrelson;2
1573;Gryth Thurden;2
1574;Mage 1;1
1575;Mage 5;1
1576;Mage 10;1
1577;Mage 15;2
1578;Mage 20;2
1579;Mage 30;5
1580;Mage 40;10
1581;Warlock 1;1
1582;Warlock 5;1
1583;Warlock 10;1
1584;Warlock 15;2
1585;Warlock 20;2
1586;Warlock 30;5
1587;Warlock 40;10
1588;Shaman 1;1
1589;Shaman 5;1
1590;Shaman 10;1
1591;Shaman 15;2
1592;Shaman 20;2
1593;Shaman 30;5
1594;Shaman 40;10
1595;Rogue 1;1
1596;Rogue 5;1
1597;Rogue 10;1
1598;Rogue 15;2
1599;Rogue 20;2
1600;Rogue 30;5
1601;Rogue 40;10
1602;Paladin 1;1
1603;Paladin 5;1
1604;Druid 1;1
1605;Paladin 10;1
1606;Paladin 15;2
1607;Druid 5;1
1608;Druid 10;1
1609;Druid 15;2
1613;Paladin 20;2
1614;Paladin 30;5
1615;Paladin 40;10
1616;Druid 20;2
1617;Druid 30;5
1618;Hunter 1;1
1619;Druid 40;10
1620;Hunter 5;1
1621;Hunter 10;1
1622;Priest 1;1
1623;Hunter 15;2
1624;Priest 5;1
1625;Hunter 20;2
1626;Priest 10;1
1627;Priest 15;2
1628;Hunter 30;5
1629;Priest 20;2
1631;Hunter 40;10
1632;Adele Fielder;6
1633;Priest 30;5
1634;Priest 40;10
1635;Warrior 1;1
1636;Warrior 5;1
1637;Warrior 10;1
1638;Warrior 15;2
1639;Warrior 20;2
1640;Warrior 30;5
1641;Warrior 40;10
1642;Northshire Guard;12
1643;[UNUSED] Elwynn Guard;2
1644;[UNUSED] Redridge Guard;6
1645;Quartermaster Hicks;6
1646;Baros Alexston;1
1649;UNUSED Jordan Croft;1
1650;Terry Palin;1
1651;Lee Brown;6
1652;Deathguard Burgess;1
1653;Bloodsail Elder Magus;11
1654;Gregor Agamand;1
1655;Nissa Agamand;1
1656;Thurman Agamand;1
1657;Devlin Agamand;1
1658;Captain Dargol;1
1659;[UNUSED] Coleman Mills;1
1660;Scarlet Bodyguard;1
1661;Novice Elreth;1
1662;Captain Perrine;1
1663;Dextren Ward;7
1664;Captain Vachon;1
1665;Captain Melrache;1
1666;Kam Deepfury;7
1667;Meven Korgal;1
1668;William MacGregor;2
1669;Defias Profiteer;2
1670;Mike Miller;2
1671;Lamar Veisilli;3
1672;Lohgan Eva;6
1673;Alyssa Eva;3
1674;Rot Hide Gnoll;1
1675;Rot Hide Mongrel;1
1676;Finbus Geargrind;6
1677;[UNUSED] Curtis Ashlock;6
1678;Vernon Hale;6
1679;Avarus Kharag;3
1680;Matthew Hooper;6
1681;Brock Stoneseeker;6
1682;Yanni Stoutheart;2
1683;Warg Deepwater;6
1684;Khara Deepwater;6
1685;Xandar Goodbeard;2
1686;Irene Sureshot;2
1687;Cliff Hadin;2
1688;Night Web Matriarch;1
1689;Scarred Crag Boar;1
1690;Thrawn Boltar;6
1691;Kreg Bilmn;1
1692;Golorn Frostbeard;6
1693;Loch Crocolisk;2
1694;Loslor Rudge;13
1695;Rendow;11
1696;Targorr the Dread;7
1697;Keeg Gibn;1
1698;Frast Dokner;1
1699;Gremlock Pilsnor;6
1700;Paxton Ganter;6
1701;Dank Drizzlecut;6
1702;Bronk Guzzlegear;6
1703;Uthrar Threx;6
1706;Defias Prisoner;7
1707;Defias Captive;7
1708;Defias Inmate;7
1711;Defias Convict;7
1713;Elder Shadowmaw Panther;10
1714;SAVE Defias Lifer;3
1715;Defias Insurgent;7
1716;Bazil Thredd;7
1717;Hamhock;7
1718;Rockjaw Raider;1
1719;Warden Thelwater;5
1720;Bruegal Ironknuckle;7
1721;Nikova Raskol;7
1723;Stormwind Citizen;1
1724;Stormwind Citizen Masculine;1
1725;Defias Watchman;4
1726;Defias Magician;4
1727;Defias Worker;4
1729;Defias Evoker;4
1730;Goblin Buzzcutter;2
1731;Goblin Craftsman;4
1732;Defias Squallshaper;4
1733;Zggi;1
1735;Deathguard Abraham;2
1736;Deathguard Randolph;1
1737;Deathguard Oliver;1
1738;Deathguard Terrence;2
1739;Deathguard Phillip;1
1740;Deathguard Saltain;1
1741;Deathguard Bartrand;1
1742;Deathguard Bartholomew;2
1743;Deathguard Lawrence;2
1744;Deathguard Mort;3
1745;Deathguard Morris;2
1746;Deathguard Cyrus;2
1747;Anduin Wrynn;1
1748;Highlord Bolvar Fordragon;1
1749;Lady Katrana Prestor;12
1750;Grand Admiral Jes-Tereth;20
1751;Mithras Ironhill;13
1752;Caledra Dawnbreeze;13
1753;Maggot Eye;1
1754;Lord Gregor Lescovar;12
1755;Marzon the Silent Blade;12
1756;Stormwind Royal Guard;12
1757;Mega Rabbit;1
1758;Warlock (TEST);2
1759;Mage (TEST);2
1760;Warrior (TEST);2
1761;Priest (TEST);2
1762;Rogue (TEST);2
1763;Gilnid;4
1764;Greater Feral Spirit;1
1765;Worg;1
1766;Mottled Worg;1
1767;Vile Fin Shredder;1
1768;Vile Fin Tidehunter;2
1769;Moonrage Whitescalp;2
1770;Moonrage Darkrunner;1
1772;Rot Hide Gladerunner;8
1773;Rot Hide Mystic;8
1775;Zun'dartha;11
1776;Magtoor;10
1777;Dakk Blunderblast;6
1778;Ferocious Grizzled Bear;1
1779;Moonrage Glutton;2
1780;Moss Stalker;1
1781;Mist Creeper;2
1782;Moonrage Darksoul;2
1783;Skeletal Flayer;16
1784;Skeletal Sorcerer;14
1785;Skeletal Terror;14
1787;Skeletal Executioner;14
1788;Skeletal Warlord;14
1789;Skeletal Acolyte;14
1791;Slavering Ghoul;16
1793;Rotting Ghoul;14
1794;Soulless Ghoul;14
1795;Searing Ghoul;14
1796;Freezing Ghoul;14
1797;Giant Grizzled Bear;1
1798;Tortured Soul;14
1800;Cold Wraith;14
1801;Blood Wraith;14
1802;Hungering Wraith;14
1804;Wailing Death;14
1805;Flesh Golem;14
1806;Vile Slime;14
1808;Devouring Ooze;14
1809;Carrion Vulture;14
1810;Rotting Condor;13
1811;Plaguewing Vulture;14
1812;Rotting Behemoth;14
1813;Decaying Horror;14
1815;Diseased Black Bear;14
1816;Diseased Grizzly;14
1817;Diseased Wolf;14
1819;Foulmaw Hydra;13
1820;Elder Foulmaw Hydra;14
1821;Carrion Lurker;14
1822;Venom Mist Lurker;14
1824;Plague Lurker;14
1826;Scarlet Mage;14
1827;Scarlet Sentinel;14
1831;Scarlet Hunter;14
1832;Scarlet Magus;14
1833;Scarlet Knight;14
1834;Scarlet Paladin;14
1835;Scarlet Invoker;14
1836;Scarlet Cavalier;14
1837;Scarlet Judge;14
1838;Scarlet Interrogator;14
1839;Scarlet High Clerist;14
1840;Grand Inquisitor Isillien;14
1841;Scarlet Executioner;14
1842;Highlord Taelan Fordring;18
1843;Foreman Jerris;14
1844;Foreman Marcrid;14
1845;High Protector Tarsen;14
1846;High Protector Lorik;21
1847;Foulmane;14
1848;Lord Maldazzar;14
1849;Dreadwhisper;14
1850;Putridius;14
1851;The Husk;14
1852;Araj the Summoner;14
1853;Darkmaster Gandling;16
1854;High Priest Thel'danis;14
1855;Tirion Fordring;18
1857;Pissed Vendor;1
1858;Pissed not a Vendor;1
1859;[UNUSED] Nyein Longwind;1
1860;Voidwalker;2
1861;Greater Voidwalker;3
1862;Lesser Netherwalker;6
1863;Succubus;3
1864;Greater Succubus;6
1865;Ravenclaw Raider;1
1866;Ravenclaw Slave;1
1867;Dalaran Apprentice;2
1868;Ravenclaw Servant;2
1869;Ravenclaw Champion;2
1870;Hand of Ravenclaw;2
1871;Eliza's Guard;6
1872;Tharek Blackstone;1
1879;Noma Bluntnose;2
1880;Berte;1
1881;Evalyn;1
1883;Scarlet Worker;14
1884;Scarlet Lumberjack;14
1885;Scarlet Smith;14
1888;Dalaran Watcher;2
1889;Dalaran Wizard;2
1890;Rattlecage Skeleton;1
1891;Pyrewood Watcher;2
1892;Moonrage Watcher;2
1893;Moonrage Sentry;2
1894;Pyrewood Sentry;2
1895;Pyrewood Elder;2
1896;Moonrage Elder;2
1901;Kelstrum Stonebreaker;1
1907;Naga Explorer;11
1908;Vile Fin Oracle;2
1909;Vile Fin Lakestalker;2
1910;Muad;1
1911;Deeb;1
1912;Dalaran Protector;2
1913;Dalaran Warder;2
1914;Dalaran Mage;2
1915;Dalaran Conjuror;2
1916;Stephen Bhartec;1
1917;Daniel Ulfman;1
1918;Karrel Grayves;1
1919;Samuel Fipps;1
1920;Dalaran Spellscribe;2
1921;Combat Dummy;1
1922;Gray Forest Wolf;1
1923;Bloodsnout Worg;2
1924;Moonrage Bloodhowler;2
1925;Heat Miser;2
1926;Snow Miser;2
1927;Good Miser;2
1928;Bad Miser;2
1929;Earth Miser;2
1930;Steel Miser;2
1931;Captured Scarlet Zealot;1
1932;Black Sheep;1
1933;Sheep;1
1934;Tirisfal Farmer;1
1935;Tirisfal Farmhand;1
1936;Farmer Solliden;1
1937;Apothecary Renferrel;1
1938;Dalar Dawnweaver;2
1939;Rot Hide Brute;2
1940;Rot Hide Plague Weaver;5
1941;Rot Hide Graverobber;1
1942;Rot Hide Savage;2
1943;Raging Rot Hide;2
1944;Rot Hide Bruiser;2
1945;Tree Form 0.33;5
1946;Lillith Nefara;1
1947;Thule Ravenclaw;8
1948;Snarlmane;2
1949;Servant of Azora;1
1950;Rane Yorick;1
1951;Quinn Yorick;2
1952;High Executor Hadrec;1
1953;Lake Skulker;2
1954;Elder Lake Skulker;2
1955;Lake Creeper;2
1956;Elder Lake Creeper;2
1957;Vile Fin Shorecreeper;2
1958;Vile Fin Tidecaller;2
1959;Mountaineer Barleybrew;1
1960;Pilot Hammerfoot;1
1961;Mangeclaw;1
1963;Vidra Hearthstove;7
1964;Treant;13
1965;Mountaineer Thalos;1
1971;Ivar the Foul;6
1972;Grimson the Pale;2
1973;Ravenclaw Guardian;2
1974;Ravenclaw Drudger;2
1975;Eastvale Lumberjack;6
1976;Stormwind City Patroller;22
1977;Senator Mehr Stonehallow;1
1978;Deathstalker Erland;1
1979;TEST WOLF (ALPHA FIRST);1
1980;TEST WOLF (ALPHA SECOND);1
1981;Dark Iron Ambusher;1
1983;Nightlash;8
1984;Young Thistle Boar;1
1985;Thistle Boar;1
1986;Webwood Spider;1
1987;Webwood Creeper UNUSED;1
1988;Grell;1
1989;Grellkin;1
1990;Gremlin;1
1991;Jaxil Rye;1
1992;Tarindrella;1
1993;Greenpaw;1
1994;Githyiss the Vile;1
1995;Strigid Owl;1
1996;Strigid Screecher;1
1997;Strigid Hunter;1
1998;Webwood Lurker;1
1999;Webwood Venomfang;1
2000;Webwood Silkspinner;1
2001;Giant Webwood Spider;1
2002;Rascal Sprite;1
2003;Shadow Sprite;1
2004;Dark Sprite;1
2005;Vicious Grell;1
2006;Gnarlpine Ursa;1
2007;Gnarlpine Gardener;1
2008;Gnarlpine Warrior;1
2009;Gnarlpine Shaman;1
2010;Gnarlpine Defender;1
2011;Gnarlpine Augur;1
2012;Gnarlpine Pathfinder;1
2013;Gnarlpine Avenger;1
2014;Gnarlpine Totemic;1
2015;Bloodfeather Harpy;1
2017;Bloodfeather Rogue;1
2018;Bloodfeather Sorceress;1
2019;Bloodfeather Fury;1
2020;Bloodfeather Wind Witch;1
2021;Bloodfeather Matriarch;1
2022;Timberling;1
2025;Timberling Bark Ripper;1
2027;Timberling Trampler;1
2029;Timberling Mire Beast;1
2030;Elder Timberling;1
2031;Young Nightsaber;1
2032;Mangy Nightsaber;1
2033;Elder Nightsaber;1
2034;Feral Nightsaber;1
2038;Lord Melenas;1
2039;Ursal the Mauler;1
2040;Haggatha the Crone;1
2041;Ancient Protector;13
2042;Nightsaber;1
2043;Nightsaber Stalker;1
2044;Forlorn Spirit;6
2045;Gunther's Minion;1
2046;Andrew Krighton;13
2050;Raleigh Andrean;8
2051;Twain The Tester FOO;13
2052;Nag;1
2053;Haggard Refugee;2
2054;Sickly Refugee;2
2055;Master Apothecary Faranell;1
2056;Ravenclaw Apparition;3
2057;Huldar;1
2058;Deathstalker Faerleia;2
2060;Councilman Smithers;1
2061;Councilman Thatcher;1
2062;Councilman Hendricks;1
2063;Councilman Wilhelm;1
2064;Councilman Hartin;1
2065;Councilman Cooper;1
2066;Councilman Higarth;1
2067;Councilman Brunswick;1
2068;Lord Mayor Morrison;2
2069;Moonstalker;2
2070;Moonstalker Runt;2
2071;Moonstalker Matriarch;2
2077;Melithar Staghelm;1
2078;Athridas Bearmantle;1
2079;Conservator Ilthalaine;1
2080;Denalan;1
2081;Sentinel Kyra Starsong;1
2082;Gilshalan Windwalker;1
2083;Syral Bladeleaf;1
2084;Natheril Raincaller;14
2086;Valstag Ironjaw;3
2087;[UNUSED] Ambermill Citizen;1
2089;Giant Wetlands Crocolisk;3
2090;Ma'ruk Wyrmscale;3
2091;Chieftain Nek'rosh;5
2092;Pilot Longbeard;5
2093;Einar Stonegrip;9
2094;James Halloran;9
2095;Billy the Street Urchin;1
2096;Tarrel Rockweaver;3
2097;Harlo Barnaby;3
2098;Ram;1
2099;Maiden's Virtue Crewman;6
2102;Dragonmaw Grunt;3
2103;Dragonmaw Scout;3
2104;Captain Stoutfist;5
2105;Mountaineer Dokkin;5
2106;Apothecary Berard;2
2107;Gaerolas Talvethren;1
2108;Garneg Charskull;5
2109;Steam Tank;5
2110;Black Rat;3
2111;Sida;3
2112;Farrin Daris;6
2113;Archibald Kava;1
2114;Faruza;6
2115;Joshua Kien;1
2116;Blacksmith Rand;1
2117;Harold Raims;1
2118;Abigail Shiel;6
2119;Dannal Stern;1
2120;Archmage Ataeric;2
2121;Shadow Priest Allister;2
2122;David Trias;1
2123;Dark Cleric Duesten;1
2124;Isabella;1
2126;Maximillion;1
2127;Rupert Boch;1
2128;Cain Firesong;1
2129;Dark Cleric Beryl;1
2130;Marion Call;1
2131;Austil de Mon;1
2132;Carolai Anise;6
2133;[UNUSED] Theo Reshan;6
2134;Mrs. Winters;1
2135;Abe Winters;2
2136;Oliver Dwor;1
2137;Eliza Callen;1
2138;Warrior 25;3
2140;Edwin Harly;2
2142;Watcher Callahan;3
2149;Dark Iron Raider;2
2150;Zenn Foulhoof;1
2151;Moon Priestess Amara;1
2152;Gnarlpine Ambusher;1
2153;Terl Arakor;6
2154;Jesse The Tester;13
2155;Sentinel Shayla Nightbreeze;1
2156;Cracked Golem;2
2157;Stone Behemoth;2
2158;Gravelflint Scout;2
2159;Gravelflint Bonesnapper;2
2160;Gravelflint Geomancer;2
2162;Agal;1
2163;Thistle Bear;1
2164;Rabid Thistle Bear;2
2165;Grizzled Thistle Bear;2
2166;Oakenscowl;1
2167;Blackwood Pathfinder;1
2168;Blackwood Warrior;2
2169;Blackwood Totemic;2
2170;Blackwood Ursa;2
2171;Blackwood Shaman;2
2172;Strider Clutchmother;2
2173;Reef Frenzy;2
2174;Coastal Frenzy;2
2175;Shadowclaw;2
2176;Cursed Highborne;1
2177;Writhing Highborne;1
2178;Wailing Highborne;1
2179;Stormscale Wave Rider;2
2180;Stormscale Siren;2
2181;Stormscale Myrmidon;2
2182;Stormscale Sorceress;2
2183;Stormscale Warrior;2
2184;Lady Moongazer;2
2185;Darkshore Thresher;2
2186;Carnivous the Breaker;2
2187;Elder Darkshore Thresher;2
2188;Deep Sea Threshadon;3
2189;Vile Sprite;1
2190;Wild Grell;1
2191;Licillin;2
2192;Firecaller Radison;2
2197;[UNUSED] Crier Kirton;1
2198;Crier Goodman;13
2199;[UNUSED] Crier Backus;1
2200;[UNUSED] Crier Pierce;1
2201;Greymist Raider;2
2202;Greymist Coastrunner;2
2203;Greymist Seer;6
2204;Greymist Netter;2
2205;Greymist Warrior;2
2206;Greymist Hunter;6
2207;Greymist Oracle;2
2208;Greymist Tidehunter;2
2209;Deathguard Gavin;3
2210;Deathguard Royann;3
2211;Captured Mountaineer;6
2212;Deth'ryll Satyr;1
2213;Deth'ryll Shadowstalker;2
2214;Deathstalker Lesh;3
2215;High Executor Darthalia;3
2216;Apothecary Lydon;3
2217;Undead Druid Trainer;1
2218;Undead Hunter Trainer;1
2219;Undead Shaman Trainer;1
2220;[UNUSED] Undead Blacksmith Trainer;6
2221;Undead Tailor Trainer;6
2222;Undead Mining Trainer;6
2223;[UNUSED] Undead Cooking Trainer;6
2224;Wind Rider;2
2225;Zora Guthrek;23
2226;Karos Razok;2
2227;Sharlindra;9
2228;Lieutenant Farren Orinelle;5
2229;Krusk;3
2230;Umpi;3
2231;Pygmy Tide Crawler;1
2232;Tide Crawler;2
2233;Encrusted Tide Crawler;2
2234;Young Reef Crawler;2
2235;Reef Crawler;2
2236;Raging Reef Crawler;2
2237;Moonstalker Sire;2
2238;Tog'thar;9
2239;Drull;9
2240;Syndicate Footpad;6
2241;Syndicate Thief;6
2242;Syndicate Spy;6
2243;Syndicate Sentry;6
2244;Syndicate Shadow Mage;3
2245;Syndicate Saboteur;6
2246;Syndicate Assassin;10
2247;Syndicate Enforcer;10
2248;Cave Yeti;7
2249;Ferocious Yeti;7
2250;Mountain Yeti;7
2251;Giant Yeti;7
2252;Crushridge Ogre;6
2253;Crushridge Brute;6
2254;Crushridge Mauler;6
2255;Crushridge Mage;6
2256;Crushridge Enforcer;6
2257;Mug'thol;9
2258;Stone Fury;13
2260;Syndicate Rogue;3
2261;Syndicate Watchman;3
2263;Marshal Redpath;5
2264;Hillsbrad Tailor;3
2265;Hillsbrad Apprentice Blacksmith;3
2266;Hillsbrad Farmer;3
2267;Hillsbrad Peasant;3
2268;Hillsbrad Footman;3
2269;Hillsbrad Miner;3
2270;Hillsbrad Sentry;3
