ObjectList;name;Patch
179085;Campfire;10
179086;Campfire;10
179144;Danger! Crystalvein Mine closed!;10
179224;Crystalvein Mine - Keep Out!;10
179426;Gri'lek the Wanderer;10
179490;Battered Footlocker;10
179491;Waterlogged Footlocker;10
179492;Dented Footlocker;10
179493;Mossy Footlocker;10
179924;Forge;10
181368;Nightwatch Inn;10
181596;Anvil;10
181624;Tarantula Cage;10
181625;Jaguar - Crocolisk Cage;10
181627;Weapon Rack;10
181636;Altar of Naias;10
181798;Fel Iron Chest;10
181963;Charred Bone Fragment;10
186233;Campfire;10
186243;Campfire;10
186283;Shipwreck Debris;10
186322;Hyal Family Monument;10
186330;Stonemaul Banner;10
186426;Wanted Poster;10
186465;Lighthouse Beam;10
186469;Alcaz Rune Circle;10
186630;Forge;10
186631;Anvil;10
187252;Campfire;10
187273;Suspicious Hoofprint;10
1721;Locked ball and chain;9
1722;Locked ball and chain;9
1734;Gold Vein;9
1735;Iron Deposit;9
2041;Liferoot;9
2042;Fadeleaf;9
2043;Khadgar's Whisker;9
2044;Wintersbite;9
2046;Goldthorn;9
2707;Maiden's Folly Charts;9
2708;Spirit of Silverpine Charts;9
2709;Maiden's Folly Log;9
2710;Spirit of Silverpine Log;9
2713;Wanted Board;9
2715;Runed Pedestal;9
2716;Trelane's Chest;9
2717;Trelane's Footlocker;9
2718;Trelane's Lockbox;9
20919;Tuber Node;9
20920;Blueleaf Tuber;9
21099;ward;9
21277;Crate with Holes;9
21530;Snufflenose Owner's Manual;9
68865;Snufflenose Command Sticks;9
69421;Campfire;9
69422;Bonfire;9
69423;Campfire;9
69424;Campfire;9
69425;Bonfire;9
69426;Bonfire;9
69427;Bonfire;9
69428;Bonfire;9
69429;Campfire;9
69430;Campfire;9
69431;Campfire;9
69432;Campfire;9
69433;Campfire;9
69434;Campfire;9
69435;Campfire;9
69436;Campfire;9
69437;Campfire;9
69438;Bonfire;9
73941;Ooze Covered Gold Vein;9
74075;Cauldron;9
74076;Cauldron;9
74078;Cauldron;9
175384;Highperch Wyvern Egg;9
176195;Panther Cage;9
180657;Firefin Snapper School;9
180661;Oil Spill;9
180683;Firefin Snapper School;9
180752;Firefin Snapper School;9
180902;Firefin Snapper School;9
181109;Gold Vein;9
1593;Corpse Laden Boat;8
1628;Grave Moss;8
1691;Shadowfang Keep;8
1696;Shadowfang Keep;8
1701;Shadowfang Keep;8
1706;Shadowfang Keep;8
1715;Shadowfang Keep;8
2051;Shadowfang Keep;8
18895;Courtyard Door;8
18899;Lever;8
18900;Lever;8
18901;Lever;8
18934;Cell Door;8
18935;Cell Door;8
18936;Cell Door;8
18971;Arugal's Lair;8
18972;Sorcerer's Gate;8
18973;Arugal's Focus;8
35593;Roaring Fire;8
35594;Roaring Fire;8
35595;Roaring Fire;8
35596;Roaring Fire;8
35597;Roaring Fire;8
35598;Roaring Fire;8
36738;The Book of Ur;8
73939;Ooze Covered Iron Deposit;8
101811;Lever;8
101812;Lever;8
180664;Oily Blackmouth School;8
182011;Crate of Ingots;8
32;Sunken Chest;7
33;Locked Chest;7
34;Old Jug;7
35;Captain's Footlocker;7
36;Broken Barrel;7
1594;Berard's Bookshelf;7
1620;Mageroyal;7
1621;Briarthorn;7
1622;Bruiseweed;7
1623;Wild Steelbloom;7
1624;Kingsblood;7
1723;Mudsnout Blossom;7
1727;Keg of Shindigger Stout;7
1728;Dusty Rug;7
1732;Tin Vein;7
1733;Silver Vein;7
2054;Tin Vein;7
3640;Laden Mushroom;7
3727;Mageroyal;7
3729;Briarthorn;7
3730;Bruiseweed;7
3764;Tin Vein;7
19017;Giant Clam;7
73940;Ooze Covered Silver Vein;7
75295;Large Iron Bound Chest;7
75298;Large Solid Chest;7
103711;Tin Vein;7
105569;Silver Vein;7
181249;Tin Vein;7
37;Eliza's Tombstone;6
119;Abercrombie's Crate;6
167;Abercrombie's Crate;6
1610;Incendicite Mineral Vein;6
1617;Silverleaf;6
1618;Peacebloom;6
1619;Earthroot;6
1667;Incendicite Mineral Vein;6
1684;Blacksmith's Anvil;6
1685;Forge;6
1731;Copper Vein;6
1740;Syndicate Documents;6
1743;Forge;6
1744;Anvil;6
1745;Forge;6
1748;Anvil;6
1749;Forge;6
1752;Anvil;6
1753;Forge;6
1754;Anvil;6
1755;Forge;6
1760;Weathered Bookcase;6
1764;Locked ball and chain;6
1765;Worn Wooden Chest;6
1796;Anvil;6
1892;Campfire;6
1893;Campfire;6
1894;Campfire;6
1895;Campfire;6
1897;Anvil;6
1898;Campfire;6
1915;Cooking Fire;6
2010;Anvil;6
2023;Strahnbrad;6
2024;Andorhal;6
2025;Alterac City;6
2026;Hillsbrad Foothills;6
2027;Andorhal;6
2028;Strahnbrad;6
2029;Alterac City;6
2030;Alterac City;6
2031;Andorhal;6
2032;Warning!!!! Plaguelands;6
2039;Hidden Strongbox;6
2055;Copper Vein;6
2161;Duncan's Textiles;6
2166;Alchemy Needs;6
2177;The Finest Thread;6
2572;Anvil;6
2649;Anvil;6
2650;Forge;6
2652;Ebenezer Rustlocke's Corpse;6
2656;Waterlogged Letter;6
2661;Campfire;6
2663;Campfire;6
2664;Campfire;6
2665;Bonfire;6
2666;Bonfire;6
2667;Campfire;6
2670;Wetlands;6
2672;Stromgarde;6
2673;Thandol Span;6
2674;Wetlands;6
2675;Stromgarde;6
2676;Thandol Span;6
2677;Wetlands;6
2678;Hillsbrad Plains;6
2679;Stromgarde;6
2680;Hammerfall;6
2681;Hammerfall;6
2682;Stromgarde;6
2683;Hammerfall;6
2684;Stromgarde;6
2685;Refuge Pointe;6
2687;Bottle;6
2695;Book;6
2704;Cache of Explosives;6
2705;Shards of Myzrael;6
2711;Charging Stone;6
2714;Alterac Granite;6
2722;Floating Sparkles;6
2726;Anvil;6
2727;Forge;6
2728;Forge;6
2729;Anvil;6
2870;Yellow aura, very tall column;6
3187;Anvil;6
3222;Anvil;6
3223;Forge;6
3691;Food Crate;6
3724;Peacebloom;6
3725;Silverleaf;6
3726;Earthroot;6
3763;Copper Vein;6
4087;Anvil;6
4088;Anvil;6
4089;Anvil;6
4090;Forge;6
4166;Alchemical Implements;6
12665;Cooking Table;6
17190;Forge;6
17191;Anvil;6
18075;Cooking Table;6
18343;Cooking Fire;6
19019;Box of Assorted Parts;6
19020;Box of Assorted Parts;6
19874;Anvil;6
19876;Flame of Uzel;6
20689;Anvil;6
20738;Forge;6
20739;Anvil;6
20869;Cauldron;6
20870;Cauldron;6
20871;Cauldron;6
20872;Cauldron;6
20900;Anvil;6
21270;Anvil;6
21271;Forge;6
21628;Anvil;6
21629;Anvil;6
21630;Forge;6
21631;Forge;6
22649;Wooden Chair;6
22650;Wooden Chair;6
22651;Wooden Chair;6
22652;Wooden Chair;6
22654;Wooden Chair;6
22658;Wooden Chair;6
22664;Wooden Chair;6
23295;Canal Tailor and Fit Shop;6
23302;Anvil;6
23303;Anvil;6
23304;Forge;6
23305;Forge;6
24745;Forge;6
24746;Forge;6
26492;Farmountain Maps;6
26493;Stonebranch Herbalist;6
26497;Deep Mountain Mining Guild;6
31511;Bright Campfire;6
32352;Traveling Fisherman;6
32570;Anvil;6
32571;Anvil;6
32572;Anvil;6
32573;Anvil;6
32574;Anvil;6
32575;Anvil;6
32576;Anvil;6
32577;Anvil;6
32578;Anvil;6
32579;Anvil;6
32580;Anvil;6
32581;Anvil;6
32582;Anvil;6
32583;Anvil;6
32584;Anvil;6
32585;Anvil;6
32586;Anvil;6
32587;Anvil;6
32588;Anvil;6
32589;Anvil;6
32595;Anvil;6
32596;Anvil;6
32847;Anvil;6
32848;Anvil;6
32849;Anvil;6
32850;Anvil;6
32851;Anvil;6
32852;Anvil;6
34025;Anvil;6
34026;Anvil;6
34027;Anvil;6
34028;Anvil;6
34029;Anvil;6
34030;Anvil;6
34031;Anvil;6
34032;Anvil;6
34033;Anvil;6
34034;Anvil;6
34035;Anvil;6
34036;Anvil;6
34037;Anvil;6
34038;Anvil;6
34571;Forge;6
35591;Fishing Bobber;6
38491;Forge;6
38492;Anvil;6
38493;Anvil;6
38494;Anvil;6
38495;Anvil;6
40303;Anvil;6
50468;Anvil;6
50469;Thunder Bluff Forge;6
50486;Bena's Alchemy;6
50487;Holistic Herbalism;6
50493;Karn's Smithy;6
50524;Aska's Kitchen;6
51708;Eliza's Grave Dirt;6
51948;Anvil;6
51949;Forge;6
52175;Forge;6
52176;Forge;6
56897;Forge;6
58606;Cooking;6
58609;Engineering;6
58610;Alchemist;6
58613;Alchemist;6
58614;Enchantment;6
58615;Herbalist;6
58617;Blacksmith;6
58620;Mining;6
58622;Leather Work;6
58623;First Aid;6
58625;Poison;6
58626;Cartography;6
60967;Anvil;6
60968;Anvil;6
61035;Anvil;6
61036;Anvil;6
77813;Anvil;6
92011;Grimand's Anvil;6
92419;Anvil;6
92489;Anvil;6
92490;Forge;6
92526;Alchemy;6
92529;Enchanting;6
92530;Enchanting;6
92533;Leatherworking;6
92534;Tailoring;6
92537;First Aid;6
92538;Cooking;6
92699;Leatherworking;6
92700;Tailoring;6
101835;Wooden Chair;6
101836;Wooden Chair;6
101837;Wooden Chair;6
101838;Wooden Chair;6
101839;Wooden Chair;6
101840;Wooden Chair;6
101841;Wooden Chair;6
101842;Wooden Chair;6
101844;Wooden Chair;6
101845;Wooden Chair;6
101846;Wooden Chair;6
101847;Wooden Chair;6
101848;Wooden Chair;6
101849;Wooden Chair;6
103574;Filled Containment Coffer;6
103660;Stone of Outer Binding Spell Focus;6
103663;Cauldron;6
103694;Campfire;6
103695;Campfire;6
103713;Copper Vein;6
103748;Bonfire;6
103749;Bonfire;6
103750;Bonfire;6
103751;Bonfire;6
103770;Bonfire;6
103771;Bonfire;6
103772;Cauldron;6
103773;;6
104555;Anvil;6
105174;Chest of Containment Coffers;6
105175;Cantation of Manifestation;6
105578;Horde Chest;6
105579;Alliance Chest;6
105581;Alliance Chest;6
112881;Cooking Fire;6
113529;Arathi Cannon Fire;6
113531;Cannon;6
113753;Anvil;6
113754;Forge;6
122088;Containment Coffer;6
123244;Anvil;6
130125;The Five Deadly Venoms;6
130666;Anvil;6
130667;Anvil;6
130668;Forge;6
136101;Tailor;6
138316;Anvil;6
138317;Forge;6
138492;Shards of Myzrael;6
142873;Traveling Fisherman;6
143336;Ironforge Physician;6
143344;Deep Mountain Mining Guild;6
144132;Anvil;6
144133;Forge;6
146441;Anvil;6
147036;Anvil;6
147037;Anvil;6
147038;Anvil;6
147039;Anvil;6
147040;Anvil;6
147041;Anvil;6
147042;Anvil;6
147043;Anvil;6
147044;Anvil;6
147045;Anvil;6
147046;Anvil;6
147047;Anvil;6
147048;Anvil;6
147049;Anvil;6
147278;Anvil;6
147279;Anvil;6
147280;Anvil;6
147281;Anvil;6
147282;Anvil;6
147283;Anvil;6
147284;Anvil;6
147285;Forge;6
147784;Anvil;6
147785;Anvil;6
147786;Anvil;6
147787;Anvil;6
147788;Anvil;6
147789;Anvil;6
147790;Anvil;6
147791;Anvil;6
147792;Anvil;6
147793;Anvil;6
147794;Anvil;6
147795;Anvil;6
147796;Anvil;6
147797;Anvil;6
147798;Anvil;6
147799;Anvil;6
148865;Campfire;6
149038;Table Cooker;6
153451;Solid Chest;6
153470;Food Crate;6
161487;Forge;6
161489;Anvil;6
165637;Table Cooker;6
169968;Anvil;6
169969;Forge;6
171713;Anvil;6
171714;Anvil;6
171716;Forge;6
171717;Forge;6
173020;Jandi's Arboretum;6
173021;Yelmak's Alchemy and Potions;6
173044;Kodohide Leatherworkers;6
173063;Forge;6
173064;Forge;6
173065;Anvil;6
173066;Anvil;6
173081;Red Canyon Mining;6
173083;The Burning Anvil;6
173086;Lumak's Fishing;6
173094;Anvil;6
173095;Forge;6
173169;Rekkul's Poisons;6
174764;Witherbark Totem Bundle;6
174880;Chair;6
174881;Chair;6
175078;Anvil;6
175383;Anvil;6
175632;Campfire;6
175677;Anvil;6
175678;Forge;6
175743;Anvil;6
175744;Anvil;6
176863;Campfire;6
177750;Lunar Fungal Bloom;6
178226;Hospital Bed;6
178684;Forge;6
178685;Anvil;6
179391;Anvil;6
179392;Anvil;6
179393;Anvil;6
179394;Anvil;6
179395;Anvil;6
179396;Anvil;6
179397;Anvil;6
179398;Anvil;6
179399;Anvil;6
179400;Anvil;6
179401;Anvil;6
179402;Anvil;6
179403;Anvil;6
179404;Anvil;6
179417;Anvil;6
179496;Dented Footlocker;6
180184;School of Fish;6
180655;Floating Debris;6
180658;School of Deviate Fish;6
180682;Oily Blackmouth School;6
180685;Floating Wreckage;6
180688;Cooking Brazier;6
180689;Cooking Brazier;6
180750;Oily Blackmouth School;6
180751;Floating Wreckage;6
180900;Oily Blackmouth School;6
180901;Floating Wreckage;6
181248;Copper Vein;6
181715;Anvil;6
181716;Forge;6
181884;Forge;6
181885;Anvil;6
181989;Anvil;6
181990;Forge;6
182056;Forge;6
182117;Forge;6
182118;Anvil;6
182269;Anvil;6
182270;Forge;6
182278;Forge;6
182315;Anvil;6
182316;Anvil;6
182317;Anvil;6
182860;Forge;6
182862;Anvil;6
182863;Anvil;6
182953;Sporefish School;6
182954;Brackish Mixed School;6
182956;School of Darter;6
182957;Highland Mixed School;6
182958;Mudfish School;6
182959;Bluefish School;6
182967;Anvil;6
182968;Anvil;6
182969;Anvil;6
182970;Anvil;6
182971;Anvil;6
182972;Anvil;6
182973;Anvil;6
183031;Anvil;6
183034;Anvil;6
183120;Anvil;6
183121;Forge;6
183148;Forge;6
183149;Anvil;6
183198;Cooking Fire;6
183345;Forge;6
183346;Anvil;6
183347;Forge;6
183348;Anvil;6
183483;Anvil;6
183484;Forge;6
183818;Forge;6
184004;Anvil;6
184285;Anvil;6
184286;Forge;6
184313;Anvil;6
184558;Anvil;6
184559;Anvil;6
184616;Anvil;6
184686;Anvil;6
184687;Forge;6
186137;Anvil;6
186138;Forge;6
186141;Forge;6
186142;Anvil;6
186231;Forge;6
186232;Anvil;6
186420;Syndicate Documents;6
187115;Alchemy Lab;6
187254;Rolled Scroll;6
211016;Anvil;6
59;Mound of loose dirt;5
61;A Weathered Grave;5
1609;Dragonmaw Catapult;5
2734;Waterlogged Chest;5
4106;Thousand Needles;5
4118;Thousand Needles;5
4122;Thousand Needles;5
9847;Cooking Fire;5
10388;Cooking Fire;5
11898;Mesa Elevator;5
11899;Mesa Elevator;5
18087;Campfire;5
19839;The Barrens;5
19840;Freewind Post;5
19841;The Shimmering Flats;5
19842;Feralas;5
19843;Freewind Post;5
19844;The Great Lift;5
19845;The Barrens;5
19846;The Shimmering Flats;5
19847;Thalanaar;5
19848;Freewind Post;5
19849;The Shimmering Flats;5
19850;Tanaris;5
19851;The Great Lift;5
19852;The Barrens;5
19853;Freewind Post;5
19854;The Barrens;5
19855;Tanaris;5
19856;The Barrens;5
19857;The Shimmering Flats;5
19858;Thalanaar;5
19859;Feralas;5
19868;Rocket Car Rubble;5
19869;Rocket Car Rubble;5
19870;Rocket Car Rubble;5
19871;Rocket Car Rubble;5
19872;Rocket Car Rubble;5
19873;Rocket Car Rubble;5
19878;Parts Crate;5
19897;Cask of Fool's Stout;5
20356;Campfire;5
20447;Harpy Foodstuffs;5
20807;Ancient Brazier;5
21678;Anvil;5
21701;Anvil;5
23880;Bonfire;5
23881;Bonfire;5
32109;Roaring Fire;5
32110;Bonfire;5
61952;Campfire;5
67234;Fire Totem;5
70517;Lamppost;5
82136;Lamppost;5
82137;Lamppost;5
82138;Lamppost;5
82139;Lamppost;5
82140;Lamppost;5
92013;Tome of the Cabal;5
92423;Damaged Chest;5
101751;Shaman Shrine;5
103628;Ur's Treatise on Shadow Magic;5
112948;Intrepid's Locked Strongbox;5
175592;Cooking Fire;5
175593;Campfire;5
175594;Bonfire;5
175595;Campfire;5
175596;Small Fire;5
175597;Campfire;5
175598;Campfire;5
175599;Raging Fire;5
175600;Cooking Fire;5
175601;Small Fire;5
175602;Bonfire;5
175603;Campfire;5
175604;Cooking Fire;5
175605;Cooking Fire;5
175670;Small Fire;5
175671;Bonfire;5
175672;Campfire;5
175673;Campfire;5
175674;Raging Fire;5
175675;Cooking Fire;5
176115;Wanted Poster - Arnak Grimtotem;5
176344;Document Chest;5
181631;Robotron Control Panel;5
181825;Concealed Control Panel;5
190483;Document Chest;5
190484;Document Chest;5
211036;Fire Totem;5
211068;Fire Totem;5
3737;Bubbling Fissure;4
13891;Serpentbloom;4
13965;Factory Door;4
16397;Iron Clad Door;4
16398;Defias Cannon;4
16399;Foundry Door;4
16400;Mast Room Door;4
17153;Heavy Door;4
17154;Heavy Door;4
17155;Defias Gunpowder;4
19535;Serpentbloom;4
56818;Campfire;4
56819;Campfire;4
56820;Campfire;4
56821;Campfire;4
59529;Cauldron;4
59530;Cauldron;4
60393;Campfire;4
60394;Campfire;4
75293;Large Battered Chest;4
101831;Door Lever;4
101832;Door Lever;4
101833;Door Lever;4
101834;Door Lever;4
123207;Goblin Smelting Pot;4
123208;Goblin Smelting Pot;4
123209;Goblin Smelting Pot;4
123210;Goblin Smelting Pot;4
123211;Foundry Anvil;4
123212;Foundry Anvil;4
123213;Foundry Anvil;4
144111;Smite's Chest;4
146088;Bonfire;4
146089;Bonfire;4
146090;Bonfire;4
146091;Bonfire;4
41;Ambassador's Locker;3
85;Duskwood;3
88;Duskwood;3
101;Stranglethorn;3
102;Raven Hill;3
103;Deadwind Pass;3
104;Redridge;3
105;Stranglethorn;3
106;Westfall;3
107;Darkshire;3
108;Raven Hill;3
109;Westfall;3
110;Stranglethorn;3
111;Raven Hill;3
112;Darkshire;3
121;Duskwood;3
257;Suspicious Barrel;3
259;Half-buried Barrel;3
261;Damaged Crate;3
301;Wetlands;3
304;Wetlands;3
321;Tear of Tilloa;3
331;Loose Soil;3
333;Ancient Relic;3
334;Ancient Relic;3
376;Dun Modr;3
377;Menethil;3
378;Loch Modan;3
379;Loch Modan;3
380;Menethil;3
381;Grim Batol;3
382;Dun Modr;3
387;Loch Modan;3
388;Arathi Highlands;3
389;Dun Modr;3
1162;Menethil Harbor;3
1324;Grom's Monument;3
1585;Explosive Charge;3
1604;Black Smoke Emitter;3
1605;White Smoke Emitter;3
1607;Big Flame Emitter;3
1668;Dun Algaz;3
1669;Dun Algaz;3
1699;Hillsbrad Plains;3
1704;Hillsbrad Plains;3
1710;Hillsbrad Foothills;3
1713;Hillsbrad Plains;3
1720;Stanley's Dish;3
1729;Tainted Keg;3
1730;Tainted Keg Smoke;3
1736;Shipment of Iron;3
1759;Hillsbrad Town Registry;3
1761;Hillsbrad Proclamation;3
1763;WANTED;3
1771;Southshore;3
1772;Tarren Mill;3
1773;Hillsbrad;3
1774;Silverpine Forest;3
1775;Tarren Mill;3
1776;Durnholde Keep;3
1777;Silverpine Forest;3
1778;Hillsbrad;3
1779;Southshore;3
1780;Tarren Mill;3
1781;Alterac Mountains;3
1782;Hillsbrad;3
1783;Southshore;3
1784;Dun Garok;3
1785;Durnholde Keep;3
1786;Dun Garok;3
1787;Arathi Highlands;3
1788;Southshore;3
1789;Tarren Mill;3
1790;Durnholde Keep;3
1791;Arathi Highlands;3
1792;Durnholde Keep;3
1793;Dun Garok;3
1794;Tarren Mill;3
1795;Southshore;3
1797;Forge;3
1798;Campfire;3
1799;Campfire;3
1822;Campfire;3
1824;Campfire;3
1825;Campfire;3
1826;Campfire;3
1827;Campfire;3
1828;Campfire;3
1866;Campfire;3
1867;Campfire;3
1868;Campfire;3
1869;Campfire;3
1870;Campfire;3
1874;Campfire;3
1875;Campfire;3
1876;Campfire;3
1877;Campfire;3
1878;Campfire;3
1879;Campfire;3
1880;Campfire;3
1881;Campfire;3
1882;Campfire;3
1883;Bonfire;3
1884;Bonfire;3
1885;Bonfire;3
1886;Bonfire;3
1887;Bonfire;3
1888;Campfire;3
1889;Campfire;3
1890;Campfire;3
1891;Campfire;3
1896;Forge;3
2002;Campfire;3
2008;Dangerous!;3
2016;Tarren Mill;3
2017;Alterac Mountains;3
2018;Alterac City;3
2019;Strahnbrad;3
2020;Durnholde Keep;3
2021;Hillsbrad;3
2022;Southshore;3
2048;Hillsbrad Foothills;3
2084;Musquash Root;3
2573;Forge;3
2852;Solid Chest;3
3220;Campfire;3
3238;Chen's Empty Keg;3
3644;Bael Modan Flying Machine;3
3646;General Twinbraid's Strongbox;3
3706;Barrel of Sweet Nectar;3
3707;Food Crate;3
3722;Campfire;3
3723;Campfire;3
4096;Alliance Chest;3
4104;Ashenvale;3
4132;Ashenvale;3
6286;;3
6287;;3
6288;Campfire;3
6289;Smoldering Blaze;3
6290;Smoldering Blaze;3
6291;Smoldering Brazier;3
6292;Smoldering Brazier;3
9630;Flagongut's Fossil;3
13348;Darkshore;3
13349;Astranaar;3
13350;Astranaar;3
13351;Darkshore;3
13352;The Shrine of Aessina;3
13353;The Shrine of Aessina;3
13354;The Shrine of Aessina;3
13355;Darkshore;3
13356;The Barrens;3
13357;Felwood;3
13358;Azshara;3
13405;Felwood;3
13406;Astranaar;3
13407;The Barrens;3
13408;Azshara;3
13409;Azshara;3
13410;The Barrens;3
13411;Felwood;3
13412;Astranaar;3
17282;Plant Bundle;3
17284;Campfire;3
17783;Ancient Statuette;3
18089;Campfire;3
18090;Campfire;3
18596;Crackling Campfire;3
18603;Ancient Statuette;3
18643;Campfire;3
18644;Campfire;3
18645;Campfire;3
19015;Elune's Tear;3
19016;Stardust Covered Bush;3
19025;Ancient Inscription;3
19534;Anton's Letter of Commendation;3
19538;World Tree Portal;3
19539;Grinding Wheel;3
19540;Orc Manacle;3
19586;The Toxic Fogger;3
19595;Gatekeeper's Hold;3
19596;Sleepers' Cache;3
19597;Druids' Cache;3
19598;Barrow Cache;3
19599;Talon Den Hoard;3
19862;Glowing Soulgem;3
19863;Maestra's Post;3
19879;Red Soulgem;3
19901;Circle of Imprisonment;3
20351;Blue Soulgem;3
20352;Circle of Imprisonment;3
20724;Dor'Danil Pillar;3
20806;Ashenvale Moonwell;3
20878;Cauldron;3
20960;Campfire;3
20961;Campfire;3
20962;Campfire;3
20963;Campfire;3
20964;Campfire;3
20986;Forge;3
21004;Monument to Grom Hellscream;3
21145;Feast Boar;3
21148;Feast Goblet;3
22229;Dwarven Fire;3
22230;Dwarven Fire;3
22231;Dwarven Fire;3
22545;Wooden Chair;3
22546;Wooden Chair;3
22547;Wooden Chair;3
22549;Wooden Chair;3
22589;Wooden Chair;3
22590;High Back Chair;3
22591;High Back Chair;3
22592;High Back Chair;3
22593;High Back Chair;3
22594;High Back Chair;3
22595;Wooden Chair;3
22598;Wooden Chair;3
22599;Wooden Chair;3
22600;Wooden Chair;3
22684;Wooden Chair;3
22685;Wooden Chair;3
22706;Faustin's Alchemy Set;3
22882;Cozy Fire;3
22883;Cozy Fire;3
22884;Cozy Fire;3
22885;Cozy Fire;3
22886;Cozy Fire;3
22887;Cozy Fire;3
22904;Wooden Chair;3
22908;Wooden Chair;3
22909;High Back Chair;3
22910;High Back Chair;3
22915;Wooden Chair;3
22916;Wooden Chair;3
22917;Wooden Chair;3
22918;Wooden Chair;3
22919;Wooden Chair;3
22920;Wooden Chair;3
22921;Wooden Chair;3
22922;Wooden Chair;3
22923;Wooden Chair;3
22924;Wooden Chair;3
22925;Wooden Chair;3
22926;Wooden Chair;3
22927;High Back Chair;3
32107;Roaring Fire;3
34572;Forge;3
35252;Ancient Relic;3
36997;Wooden Chair;3
38147;Wooden Chair;3
41195;Southshore Town Hall;3
61919;Wooden Chair;3
61920;Wooden Chair;3
61921;Wooden Chair;3
61922;Wooden Chair;3
61923;Wooden Chair;3
61924;Wooden Chair;3
61925;Wooden Chair;3
93192;Heartswood;3
107045;Spring Well;3
107047;Ruins of Stardust Fountain;3
111942;Wooden Chair;3
111943;Wooden Chair;3
111945;Wooden Chair;3
111946;Wooden Chair;3
111948;Wooden Chair;3
111949;Wooden Chair;3
111950;Wooden Chair;3
111969;Wooden Chair;3
111973;Wooden Chair;3
111974;Wooden Chair;3
111979;Wooden Chair;3
112301;Wooden Chair;3
112302;Wooden Chair;3
112303;Wooden Chair;3
112305;Wooden Chair;3
112308;Wooden Chair;3
112309;Wooden Chair;3
112310;Wooden Chair;3
112311;Wooden Chair;3
112312;Wooden Chair;3
112316;Wooden Chair;3
112317;Wooden Chair;3
112318;Wooden Chair;3
112319;Wooden Chair;3
112321;Wooden Chair;3
112322;Wooden Chair;3
123215;This Way;3
123216;The Other Way;3
123217;That Way;3
126051;Bench;3
131979;Large Darkwood Chest;3
138614;Wooden Chair;3
140105;Fierce Blaze;3
140109;Fierce Blaze;3
140110;Fierce Blaze;3
140111;Fierce Blaze;3
140112;Fierce Blaze;3
140113;Fierce Blaze;3
142151;Sealed Barrel;3
147749;Crude Brazier;3
147753;Crude Brazier;3
147755;Crude Brazier;3
147760;Crude Brazier;3
147761;Crude Brazier;3
147762;Crude Brazier;3
147770;Crude Brazier;3
147771;Crude Brazier;3
148866;Wooden Chair;3
152080;Kadrak's Flag;3
157636;Campfire;3
164890;Smoked Meat Rack;3
164891;Smoked Meat Rack;3
174797;Xavian Waterfall;3
174954;Wooden Chair;3
174955;Wooden Chair;3
174956;Wooden Chair;3
174957;Wooden Chair;3
174958;Wooden Chair;3
174959;Wooden Chair;3
174960;Wooden Chair;3
174961;Wooden Chair;3
174962;Wooden Chair;3
174963;Wooden Chair;3
174964;Wooden Chair;3
174965;Wooden Chair;3
174966;Wooden Chair;3
174967;Wooden Chair;3
174994;Wooden Chair;3
174995;Wooden Chair;3
174996;Wooden Chair;3
174997;Wooden Chair;3
174998;Wooden Chair;3
175104;Campfire;3
175148;Doodad_UndeadCampFire25;3
175149;Doodad_GeneralMedChair02;3
175150;Doodad_GeneralMedChair03;3
175151;Doodad_GeneralMedChair04;3
175179;Campfire;3
175180;Campfire;3
175181;Campfire;3
175284;Campfire;3
175285;Campfire;3
175286;Campfire;3
175741;Kil'jaeden and the Shadow Pact;3
175748;The Birth of the Lich King;3
175844;Campfire;3
175845;Campfire;3
175846;Campfire;3
175847;Campfire;3
175848;Campfire;3
175849;Campfire;3
175850;Campfire;3
175933;Decorated Headstone;3
176311;Pew;3
176312;Pew;3
176313;Pew;3
176314;Pew;3
176315;Pew;3
176316;Pew;3
176369;Boat to Theramore;3
176370;Boat to Auberdine;3
176634;Kerlonian's Chest;3
176784;Bonfire;3
176789;Campfire;3
176998;Campfire;3
176999;Campfire;3
177084;Bonfire;3
177194;Campfire;3
177195;Campfire;3
177196;Campfire;3
177197;Campfire;3
177225;Bonfire;3
177244;Cauldron;3
177249;Doodad_WroughtIronDoor05;3
177250;Doodad_WroughtIronDoor06;3
177251;Doodad_WroughtIronDoor07;3
177252;Doodad_WroughtIronDoor08;3
177253;Doodad_WroughtIronDoor09;3
177254;Doodad_opendoor_01;3
177255;Doodad_opendoor_03;3
177256;Doodad_opendoor_02;3
177277;Moonwell;3
177505;Wooden Bench;3
177506;Wooden Chair;3
177507;Wooden Chair;3
177508;Wooden Chair;3
177509;Wooden Chair;3
177510;Wooden Chair;3
177511;Wooden Chair;3
177512;Wooden Chair;3
177513;Wooden Chair;3
177514;Wooden Chair;3
178146;Gurda's Shredder;3
178147;Ruul Snowhoof Cage;3
178206;Foulweald Totem Mound;3
178247;Naga Brazier;3
178324;DANGER! Do Not Open! Move Along!;3
178325;Open To Pass Your Rite.;3
179489;Waterlogged Footlocker;3
181062;In Loving Memory;3
181063;Flowers for Tony;3
181064;Flowers for Tony;3
181065;Flowers for Tony;3
181066;Flowers for Tony;3
181067;Flowers for Tony;3
181620;Unopened Crate;3
181681;Chalice of Elune;3
181686;Lumber Pile;3
181687;Lumber Pile;3
181800;Heavy Fel Iron Chest;3
181802;Adamantite Bound Chest;3
181804;Felsteel Chest;3
181913;Chalice of Elune;3
181916;Tainted Wood;3
184617;Forge;3
