ItemList;name;Patch
20756;Formula: Brilliant Wizard Oil;27
20757;Formula: Brilliant Mana Oil;27
20758;Formula: Minor Wizard Oil;27
20761;Recipe: Transmute Elemental Fire;27
20768;Oozing Bag;27
20769;Disgusting Oozeling;27
20800;Cenarion Logistics Badge;27
20801;Cenarion Tactical Badge;27
20802;Cenarion Combat Badge;27
20803;Twilight Battle Orders;27
20805;Followup Logistics Assignment;27
20806;Logistics Task Briefing X;27
20807;Logistics Task Briefing I;27
20808;Combat Assignment;27
20809;Tactical Assignment;27
20810;Signed Field Duty Papers;27
20844;Deadly Poison V;27
20858;Stone Scarab;27
20859;Gold Scarab;27
20860;Silver Scarab;27
20861;Bronze Scarab;27
20862;Crystal Scarab;27
20863;Clay Scarab;27
20864;Bone Scarab;27
20865;Ivory Scarab;27
20866;Azure Idol;27
20867;Onyx Idol;27
20868;Lambent Idol;27
20869;Amber Idol;27
20870;Jasper Idol;27
20871;Obsidian Idol;27
20872;Vermillion Idol;27
20873;Alabaster Idol;27
20874;Idol of the Sun;27
20875;Idol of Night;27
20876;Idol of Death;27
20877;Idol of the Sage;27
20878;Idol of Rebirth;27
20879;Idol of Life;27
20881;Idol of Strife;27
20882;Idol of War;27
20883;Qiraji Glyphed Jewel;27
20884;Qiraji Magisterial Ring;27
20885;Qiraji Martial Drape;27
20886;Qiraji Spiked Hilt;27
20887;Qiraji Engraved Jewel;27
20888;Qiraji Ceremonial Ring;27
20889;Qiraji Regal Drape;27
20890;Qiraji Ornate Hilt;27
20926;Vek'nilash's Circlet;27
20927;Ouro's Intact Hide;27
20928;Qiraji Bindings of Command;27
20929;Carapace of the Old God;27
20930;Vek'lor's Diadem;27
20931;Skin of the Great Sandworm;27
20932;Qiraji Bindings of Dominance;27
20933;Husk of the Old God;27
20936;Qiraji Blessed Jewel;27
20937;Qiraji Encased Jewel;27
20939;Logistics Task Briefing II;27
20940;Logistics Task Briefing III;27
20941;Combat Task Briefing XII;27
20942;Combat Task Briefing III;27
20943;Tactical Task Briefing X;27
20944;Tactical Task Briefing IX;27
20945;Tactical Task Briefing II;27
20946;Tactical Task Briefing III;27
20947;Tactical Task Briefing IV;27
20948;Tactical Task Briefing V;27
20949;Magical Ledger;27
20951;Narain's Scrying Goggles;27
21023;Dirge's Kickin' Chimaerok Chops;27
21024;Chimaerok Tenderloin;27
21025;Recipe: Dirge's Kickin' Chimaerok Chops;27
21027;Lakmaeran's Carcass;27
21028;500 Pound Chicken;27
21029;Ransom Letter;27
21032;Meridith's Love Letter;27
21037;Crude Map;27
21039;Narain's Turban;27
21040;Narain's Robe;27
21041;Bag of Gold;27
21042;Narain's Special Kit;27
21071;Raw Sagefish;27
21072;Smoked Sagefish;27
21099;Recipe: Smoked Sagefish;27
21103;Draconic for Dummies;27
21104;Draconic for Dummies;27
21105;Draconic for Dummies;27
21106;Draconic for Dummies;27
21107;Draconic for Dummies;27
21108;Draconic for Dummies;27
21109;Draconic for Dummies;27
21110;Draconic for Dummies;27
21111;Draconic For Dummies: Volume II;27
21112;Magical Book Binding;27
21113;Watertight Trunk;27
21114;Rumsey Rum Dark;27
21115;Defiler's Talisman;27
21116;Defiler's Talisman;27
21117;Talisman of Arathor;27
21118;Talisman of Arathor;27
21119;Talisman of Arathor;27
21120;Defiler's Talisman;27
21124;Ahn'Qiraj Wand [PH];27
21125;Ahn'Qiraj Staff [PH];27
21126;Death's Sting;27
21127;Ahn'Qiraj Mace [PH];27
21128;Staff of the Qiraji Prophets;27
21129;Monster - Axe, Doctor Weavil;27
21130;Diary of Weavil;27
21131;Followup Combat Assignment;27
21132;Logistics Assignment;27
21133;Followup Tactical Assignment;27
21134;Dark Edge of Insanity;27
21136;Arcanite Buoy;27
21137;Blue Scepter Shard;27
21138;Red Scepter Shard;27
21139;Green Scepter Shard;27
21141;Destroyed Red Scepter Shard;27
21142;From the Desk of Lord Victor Nefarius;27
21143;Unsigned Field Duty Papers;27
21144;Demon Summoning Torch;27
21145;Essence of Xandivious;27
21146;Fragment of the Nightmare's Corruption;27
21147;Fragment of the Nightmare's Corruption;27
21148;Fragment of the Nightmare's Corruption;27
21149;Fragment of the Nightmare's Corruption;27
21153;Raw Greater Sagefish;27
21155;Timbermaw Offering of Peace;27
21156;Scarab Bag;27
21158;Hive'Zora Scout Report;27
21159;Hive'Zora Scout Orders;27
21160;Hive'Regal Scout Report;27
21161;Hive'Ashi Scout Report;27
21165;Tactical Task Briefing VI;27
21166;Tactical Task Briefing VII;27
21167;Tactical Task Briefing VIII;27
21175;The Scepter of the Shifting Sands;27
21176;Black Qiraji Resonating Crystal;27
21178;Gloves of Earthen Power;27
21179;Band of Earthen Wrath;27
21180;Earthstrike;27
21181;Grace of Earth;27
21182;Band of Earthen Might;27
21183;Earthpower Vest;27
21184;Deeprock Bracers;27
21185;Earthcalm Orb;27
21186;Rockfury Bracers;27
21187;Earthweave Cloak;27
21188;Fist of Cenarius;27
21189;Might of Cenarius;27
21190;Wrath of Cenarius;27
21196;Signet Ring of the Bronze Dragonflight;27
21197;Signet Ring of the Bronze Dragonflight;27
21198;Signet Ring of the Bronze Dragonflight;27
21199;Signet Ring of the Bronze Dragonflight;27
21200;Signet Ring of the Bronze Dragonflight;27
21201;Signet Ring of the Bronze Dragonflight;27
21202;Signet Ring of the Bronze Dragonflight;27
21203;Signet Ring of the Bronze Dragonflight;27
21204;Signet Ring of the Bronze Dragonflight;27
21205;Signet Ring of the Bronze Dragonflight;27
21206;Signet Ring of the Bronze Dragonflight;27
21207;Signet Ring of the Bronze Dragonflight;27
21208;Signet Ring of the Bronze Dragonflight;27
21209;Signet Ring of the Bronze Dragonflight;27
21210;Signet Ring of the Bronze Dragonflight;27
21214;Tome of Frostbolt XI;27
21217;Sagefish Delight;27
21218;Blue Qiraji Resonating Crystal;27
21219;Recipe: Sagefish Delight;27
21220;Head of Ossirian the Unscarred;27
21221;Eye of C'Thun;27
21222;Armored Chitin;27
21223;Black Stone;27
21224;Ancient Armor Fragment;27
21225;Heavy Silithid Husk;27
21226;Runic Stone;27
21227;Ancient Hero's Skull;27
21229;Qiraji Lord's Insignia;27
21230;Ancient Qiraji Artifact;27
21232;Imperial Qiraji Armaments;27
21237;Imperial Qiraji Regalia;27
21242;Blessed Qiraji War Axe;27
21244;Blessed Qiraji Pugio;27
21245;Tactical Task Briefing I;27
21246;Combat Task Briefing I;27
21247;Combat Task Briefing II;27
21248;Combat Task Briefing IV;27
21249;Combat Task Briefing V;27
21250;Combat Task Briefing VI;27
21251;Combat Task Briefing VII;27
21252;Combat Task Briefing VIII;27
21253;Combat Task Briefing IX;27
21255;Combat Task Briefing X;27
21256;Combat Task Briefing XI;27
21257;Logistics Task Briefing IV;27
21258;Logistics Task Briefing IV;27
21259;Logistics Task Briefing V;27
21260;Logistics Task Briefing VI;27
21261;Logistics Task Briefing VI;27
21262;Logistics Task Briefing VIII;27
21263;Logistics Task Briefing VII;27
21264;Logistics Task Briefing VII;27
21265;Logistics Task Briefing IX;27
21266;Logistics Assignment;27
21268;Blessed Qiraji War Hammer;27
21269;Blessed Qiraji Bulwark;27
21272;Blessed Qiraji Musket;27
21273;Blessed Qiraji Acolyte Staff;27
21275;Blessed Qiraji Augur Staff;27
21276;Blessed Qiraji Naturalist Staff UNUSED;27
21277;Tranquil Mechanical Yeti;27
21279;Tome of Fireball XII;27
21280;Tome of Arcane Missiles VIII;27
21281;Grimoire of Shadow Bolt X;27
21282;Grimoire of Immolate VIII;27
21283;Grimoire of Corruption VII;27
21284;Codex of Greater Heal V;27
21285;Codex of Renew X;27
21287;Codex of Prayer of Healing V;27
21288;Libram: Blessing of Wisdom VI;27
21289;Libram: Blessing of Might VII;27
21290;Libram: Holy Light IX;27
21291;Tablet of Healing Wave X;27
21292;Tablet of Strength of Earth Totem V;27
21293;Tablet of Grace of Air Totem III;27
21294;Book of Healing Touch XI;27
21295;Book of Starfire VII;27
21296;Book of Rejuvenation XI;27
21297;Manual of Heroic Strike IX;27
21298;Manual of Battle Shout VII;27
21299;Manual of Revenge VI;27
21300;Handbook of Backstab IX;27
21302;Handbook of Deadly Poison V;27
21303;Handbook of Feint V;27
21304;Guide: Multi-Shot V;27
21306;Guide: Serpent Sting IX;27
21307;Guide: Aspect of the Hawk VII;27
21321;Red Qiraji Resonating Crystal;27
21323;Green Qiraji Resonating Crystal;27
21324;Yellow Qiraji Resonating Crystal;27
21326;Defender of the Timbermaw;27
21329;Conqueror's Crown;27
21330;Conqueror's Spaulders;27
21331;Conqueror's Breastplate;27
21332;Conqueror's Legguards;27
21333;Conqueror's Greaves;27
21334;Doomcaller's Robes;27
21335;Doomcaller's Mantle;27
21336;Doomcaller's Trousers;27
21337;Doomcaller's Circlet;27
21338;Doomcaller's Footwraps;27
21339;Doomcaller's Handwraps [PH];27
21340;Soul Pouch;27
21341;Felcloth Bag;27
21342;Core Felcloth Bag;27
21343;Enigma Robes;27
21344;Enigma Boots;27
21345;Enigma Shoulderpads;27
21346;Enigma Leggings;27
21347;Enigma Circlet;27
21348;Tiara of the Oracle;27
21349;Footwraps of the Oracle;27
21350;Mantle of the Oracle;27
21351;Vestments of the Oracle;27
21352;Trousers of the Oracle;27
21353;Genesis Helm;27
21354;Genesis Shoulderpads;27
21355;Genesis Boots;27
21356;Genesis Trousers;27
21357;Genesis Vest;27
21358;Pattern: Soul Pouch;27
21359;Deathdealer's Boots;27
21360;Deathdealer's Helm;27
21361;Deathdealer's Spaulders;27
21362;Deathdealer's Leggings;27
21364;Deathdealer's Vest;27
21365;Striker's Footguards;27
21366;Striker's Diadem;27
21367;Striker's Pauldrons;27
21368;Striker's Leggings;27
21369;Pattern: Felcloth Bag;27
21370;Striker's Hauberk;27
21371;Pattern: Core Felcloth Bag;27
21372;Stormcaller's Diadem;27
21373;Stormcaller's Footguards;27
21374;Stormcaller's Hauberk;27
21375;Stormcaller's Leggings;27
21376;Stormcaller's Pauldrons;27
21377;Deadwood Headdress Feather;27
21378;Logistics Task Briefing I;27
21379;Logistics Task Briefing II;27
21380;Logistics Task Briefing III;27
21381;Logistics Task Briefing IX;27
21382;Logistics Task Briefing V;27
21383;Winterfall Spirit Beads;27
21384;Logistics Task Briefing VIII;27
21385;Logistics Task Briefing X;27
21386;Followup Logistics Assignment;27
21387;Avenger's Crown;27
21388;Avenger's Greaves;27
21389;Avenger's Breastplate;27
21390;Avenger's Legguards;27
21391;Avenger's Pauldrons;27
21392;Sickle of Unyielding Strength;27
21393;Signet of Unyielding Strength;27
21394;Drape of Unyielding Strength;27
21395;Blade of Eternal Justice;27
21396;Ring of Eternal Justice;27
21397;Cape of Eternal Justice;27
21398;Hammer of the Gathering Storm;27
21399;Ring of the Gathering Storm;27
21400;Cloak of the Gathering Storm;27
21401;Scythe of the Unseen Path;27
21402;Signet of the Unseen Path;27
21403;Cloak of the Unseen Path;27
21404;Dagger of Veiled Shadows;27
21405;Band of Veiled Shadows;27
21406;Cloak of Veiled Shadows;27
21407;Mace of Unending Life;27
21408;Band of Unending Life;27
21409;Cloak of Unending Life;27
21410;Gavel of Infinite Wisdom;27
21411;Ring of Infinite Wisdom;27
21412;Shroud of Infinite Wisdom;27
21413;Blade of Vaulted Secrets;27
21414;Band of Vaulted Secrets;27
21415;Drape of Vaulted Secrets;27
21416;Kris of Unspoken Names;27
21417;Ring of Unspoken Names;27
21418;Shroud of Unspoken Names;27
21419;AHNQIRAJ TEST ITEM A CLOTH LEGS;27
21420;AHNQIRAJ TEST ITEM B LEATHER CHEST;27
21421;AHNQIRAJ TEST ITEM C MAIL CHEST;27
21422;AHNQIRAJ TEST ITEM D PLATE CHEST;27
21423;AHNQIRAJ TEST ITEM B LEATHER PANTS;27
21424;AHNQIRAJ TEST ITEM B LEATHER SHOULDER;27
21425;AHNQIRAJ TEST ITEM B LEATHER BELT;27
21426;AHNQIRAJ TEST ITEM B LEATHER HELM;27
21427;AHNQIRAJ TEST ITEM B LEATHER BOOTS;27
21428;AHNQIRAJ TEST ITEM B LEATHER GAUNTLETS;27
21429;AHNQIRAJ TEST ITEM A CLOTH BELT;27
21430;AHNQIRAJ TEST ITEM A CLOTH ROBE;27
21431;AHNQIRAJ TEST ITEM A CLOTH FEET;27
21432;AHNQIRAJ TEST ITEM B LEATHER BRACER;27
21433;AHNQIRAJ TEST ITEM A CLOTH BRACER;27
21434;AHNQIRAJ TEST ITEM A CLOTH HELM;27
21435;AHNQIRAJ TEST ITEM A CLOTH SHOULDERS;27
21436;Alliance Commendation Signet;27
21437;AHNQIRAJ TEST ITEM A CLOTH GLOVES;27
21438;Horde Commendation Signet;27
21439;AHNQIRAJ TEST ITEM D PLATE HELM;27
21440;AHNQIRAJ TEST ITEM D PLATE LEGS;27
21441;AHNQIRAJ TEST ITEM D PLATE BELT;27
21442;AHNQIRAJ TEST ITEM D PLATE BOOTS;27
21443;AHNQIRAJ TEST ITEM D PLATE SHOULDERS;27
21444;AHNQIRAJ TEST ITEM D PLATE GLOVES;27
21445;AHNQIRAJ TEST ITEM D PLATE BRACER;27
21446;AHNQIRAJ TEST ITEM C MAIL HELM;27
21447;AHNQIRAJ TEST ITEM C MAIL SHOULDERS;27
21448;AHNQIRAJ TEST ITEM C MAIL LEGS;27
21449;AHNQIRAJ TEST ITEM C MAIL BOOTS;27
21450;AHNQIRAJ TEST ITEM C MAIL GLOVES;27
21451;AHNQIRAJ TEST ITEM C MAIL BELT;27
21452;Staff of the Ruins;27
21453;Mantle of the Horusath;27
21454;Runic Stone Shoulders;27
21455;Southwind Helm;27
21456;Sandstorm Cloak;27
21457;Bracers of Brutality;27
21458;Gauntlets of New Life;27
21459;Crossbow of Imminent Doom;27
21460;Helm of Domination;27
21461;Leggings of the Black Blizzard;27
21462;Gloves of Dark Wisdom;27
21463;Ossirian's Binding;27
21464;Shackles of the Unscarred;27
21466;Stinger of Ayamiss;27
21467;Thick Silithid Chestguard;27
21468;Mantle of Maz'Nadir;27
21469;Gauntlets of Southwind;27
21470;Cloak of the Savior;27
21471;Talon of Furious Concentration;27
21472;Dustwind Turban;27
21473;Eye of Moam;27
21474;Chitinous Shoulderguards;27
21475;Legplates of the Destroyer;27
21476;Obsidian Scaled Leggings;27
21477;Ring of Fury;27
21478;Bow of Taut Sinew;27
21479;Gauntlets of the Immovable;27
21480;Scaled Silithid Gauntlets;27
21481;Boots of the Desert Protector;27
21482;Boots of the Fiery Sands;27
21483;Ring of the Desert Winds;27
21484;Helm of Regrowth;27
21485;Buru's Skull Fragment;27
21486;Gloves of the Swarm;27
21487;Slimy Scaled Gauntlets;27
21488;Fetish of Chitinous Spikes;27
21489;Quicksand Waders;27
21490;Slime Kickers;27
21491;Scaled Bracers of the Gorger;27
21492;Manslayer of the Qiraji;27
21493;Boots of the Vanguard;27
21494;Southwind's Grasp;27
21495;Legplates of the Qiraji Command;27
21496;Bracers of Qiraji Command;27
21497;Boots of the Qiraji General;27
21498;Qiraji Sacrificial Dagger;27
21499;Vestments of the Shifting Sands;27
21500;Belt of the Inquisition;27
21501;Toughened Silithid Hide Gloves;27
21502;Sand Reaver Wristguards;27
21503;Belt of the Sand Reaver;27
21504;Charm of the Shifting Sands;27
21505;Choker of the Shifting Sands;27
21506;Pendant of the Shifting Sands;27
21507;Amulet of the Shifting Sands;27
21508;Mark of Cenarius;27
21509;Ahn'Qiraj War Effort Supplies;27
21510;Ahn'Qiraj War Effort Supplies;27
21511;Ahn'Qiraj War Effort Supplies;27
21512;Ahn'Qiraj War Effort Supplies;27
21513;Ahn'Qiraj War Effort Supplies;27
21514;Logistics Task Briefing XI;27
21515;Mark of Remulos;27
21517;Gnomish Turban of Psychic Might;27
21520;Ravencrest's Legacy;27
21521;Runesword of the Red;27
21522;Shadowsong's Sorrow;27
21523;Fang of Korialstrasz;27
21526;Band of Icy Depths;27
21527;Darkwater Robes;27
21528;Colossal Bag of Loot;27
21529;Amulet of Shadow Shielding;27
21530;Onyx Embedded Leggings;27
21531;Drake Tooth Necklace;27
21532;Drudge Boots;27
21533;Colossus of Zora's Husk;27
21534;Colossus of Ashi's Husk;27
21535;Colossus of Regal's Husk;27
21563;Don Rodrigo's Band;27
21565;Rune of Perfection;27
21566;Rune of Perfection;27
21567;Rune of Duty;27
21568;Rune of Duty;27
21579;Vanquished Tentacle of C'Thun;27
21581;Gauntlets of Annihilation;27
21582;Grasp of the Old God;27
21583;Cloak of Clarity;27
21585;Dark Storm Gauntlets;27
21586;Belt of Never-ending Agony;27
21587;Wristguards of Castigation;27
21596;Ring of the Godslayer;27
21597;Royal Scepter of Vek'lor;27
21598;Royal Qiraji Belt;27
21599;Vek'lor's Gloves of Devastation;27
21600;Boots of Epiphany;27
21601;Ring of Emperor Vek'lor;27
21602;Qiraji Execution Bracers;27
21603;Wand of Qiraji Nobility;27
21604;Bracelets of Royal Redemption;27
21605;Gloves of the Hidden Temple;27
21606;Belt of the Fallen Emperor;27
21607;Grasp of the Fallen Emperor;27
21608;Amulet of Vek'nilash;27
21609;Regenerating Belt of Vek'nilash;27
21610;Wormscale Blocker;27
21611;Burrower Bracers;27
21615;Don Rigoberto's Lost Hat;27
21616;Huhuran's Stinger;27
21617;Wasphide Gauntlets;27
21618;Hive Defiler Wristguards;27
21619;Gloves of the Messiah;27
21620;Ring of the Martyr;27
21621;Cloak of the Golden Hive;27
21622;Sharpened Silithid Femur;27
21623;Gauntlets of the Righteous Champion;27
21624;Gauntlets of Kalimdor;27
21625;Scarab Brooch;27
21626;Slime-coated Leggings;27
21627;Cloak of Untold Secrets;27
21628;Test AQ Resource - Copper;27
21629;Test AQ Resource - Iron;27
21630;Test AQ Resource - Thorium;27
21631;Test AQ Resource - Light Leather;27
21632;Test AQ Resource - Medium Leather;27
21633;Test AQ Resource - Thick Leather;27
21634;Test AQ Resource - Linen Bandage;27
21635;Barb of the Sand Reaver;27
21636;Test AQ Resource - Silk Bandage;27
21637;Test AQ Resource - Runecloth Bandage;27
21638;Test AQ Resource - Spotted Yellowtail;27
21639;Pauldrons of the Unrelenting;27
21641;Test AQ Resource - Rainbow Fin Albacore;27
21642;Test AQ Resource - Roast Raptor;27
21643;Test AQ Resource - Arthas' Tear;27
21644;Test AQ Resource - Stranglekelp;27
21645;Hive Tunneler's Boots;27
21646;Test AQ Resource - Purple Lotus;27
21647;Fetish of the Sand Reaver;27
21648;Recomposed Boots;27
21649;Test AQ Resource - Tin;27
21650;Ancient Qiraji Ripper;27
21651;Scaled Sand Reaver Leggings;27
21652;Silithid Carapace Chestguard;27
21653;Test AQ Resource - Mithril;27
21655;Test AQ Resource - Heavy Leather;27
21656;Test AQ Resource - Rugged Leather;27
21657;Test AQ Resource - Wool Bandages;27
21658;Test AQ Resource - Mageweave Bandages;27
21659;Test AQ Resource - Lean Wolf Steak;27
21660;Test AQ Resource - Baked Salmon;27
21661;Test AQ Resource - Firebloom;27
21662;Test AQ Resource - Peacebloom;27
21663;Robes of the Guardian Saint;27
21664;Barbed Choker;27
21665;Mantle of Wicked Revenge;27
21666;Sartura's Might;27
21667;Legplates of Blazing Light;27
21668;Scaled Leggings of Qiraji Fury;27
21669;Creeping Vine Helm;27
21670;Badge of the Swarmguard;27
21671;Robes of the Battleguard;27
21672;Gloves of Enforcement;27
21673;Silithid Claw;27
21674;Gauntlets of Steadfast Determination;27
21675;Thick Qirajihide Belt;27
21676;Leggings of the Festering Swarm;27
21677;Ring of the Qiraji Fury;27
21678;Necklace of Purity;27
21679;Kalimdor's Revenge;27
21680;Vest of Swift Execution;27
21681;Ring of the Devoured;27
21682;Bile-Covered Gauntlets;27
21683;Mantle of the Desert Crusade;27
21684;Mantle of the Desert's Fury;27
21685;Petrified Scarab;27
21686;Mantle of Phrenic Power;27
21687;Ukko's Ring of Darkness;27
21688;Boots of the Fallen Hero;27
21689;Gloves of Ebru;27
21690;Angelista's Charm;27
21691;Ooze-ridden Gauntlets;27
